from_stop_id,to_stop_id,count,per_hour,avg_time,max_time,min_time,lines
1450,1454,3907,-81.3958333333333,00:01:18.934655,00:01:59.002112,00:00:45.59347,{28}
1451,1450,5746,-119.708333333333,00:00:57.519048,00:01:22.644609,00:00:36.534031,{28}
1454,1449,4262,-88.7916666666667,00:00:46.740929,00:01:02.009263,00:00:22.667762,{28}
1456,6477,4368,-91,00:00:48.709896,00:01:08.10408,00:00:26.329226,{28}
1458,1152,3946,-82.2083333333333,00:01:35.243159,00:02:04.574191,00:01:00.923062,{28}
1459,1460,4842,-100.875,00:00:54.242515,00:01:26.051754,00:00:26.524905,{28}
1460,6450,3876,-80.75,00:02:55.273593,00:05:04.516223,00:01:33.259157,{28}
1462,6055,8403,-175.0625,00:02:04.792814,00:03:22.805315,00:01:00.625056,"{28,79}"
1463,1464,8647,-180.145833333333,00:01:08.202991,00:01:47.401746,00:00:39.154579,"{21,79}"
1464,1270,3570,-74.375,00:01:14.067385,00:01:50.386908,00:00:40.422515,{21}
1474,1418,2416,-50.3333333333333,00:00:20.08355,00:00:38.30883,00:00:12.044888,{79}
1476,1497,8517,-177.4375,00:01:44.111411,00:02:59.219664,00:00:54.913815,"{21,27}"
1479,1498,3330,-69.375,00:00:50.258542,00:01:19.651232,00:00:32.700077,{75}
1480,5297,3721,-77.5208333333333,00:01:06.071965,00:01:43.405352,00:00:37.143148,{75}
1482,1260,3802,-79.2083333333333,00:01:34.332321,00:02:23.640053,00:00:52.932563,{75}
1483,1484,3872,-80.6666666666667,00:01:17.582373,00:01:43.604253,00:00:53.130162,{75}
1484,1018,3917,-81.6041666666667,00:00:58.937256,00:01:21.231811,00:00:39.763581,{75}
1486,1487,3929,-81.8541666666667,00:00:22.399557,00:00:40.872412,00:00:12.821858,{75}
1487,1488,3705,-77.1875,00:01:48.235913,00:02:34.778696,00:01:18.070055,{75}
1487,3752,5357,-111.604166666667,00:01:10.196081,00:01:34.570068,00:00:47.759001,{46}
1488,1204,2644,-55.0833333333333,00:01:09.372314,00:01:34.372597,00:00:43.785445,{75}
1489,2375,3620,-75.4166666666667,00:00:57.933318,00:01:27.951515,00:00:36.757159,{75}
1490,5296,2882,-60.0416666666667,00:03:59.510621,00:05:59.964024,00:02:36.801287,{75}
1492,1493,2477,-51.6041666666667,00:01:56.682346,00:02:27.364096,00:01:26.671819,{75}
1493,1494,729,-15.1875,00:00:47.798265,00:01:01.210472,00:00:35.079415,{75}
1495,6856,3781,-78.7708333333333,00:00:55.906047,00:01:27.308581,00:00:35.395222,{75}
1497,1185,13656,-284.5,00:01:00.560482,00:01:44.961746,00:00:24.420695,"{21,27,64}"
1498,1480,2823,-58.8125,00:01:28.356367,00:01:57.110502,00:01:03.128408,{75}
1499,1479,1478,-30.7916666666667,00:00:20.03012,00:00:26.991168,00:00:16.677141,{75}
1508,1509,11954,-249.041666666667,00:01:34.635018,00:02:24.791401,00:00:54.259334,"{29,63}"
1509,1510,7305,-152.1875,00:01:15.802603,00:01:50.787253,00:00:43.318817,"{29,63}"
1510,1511,1848,-38.5,00:01:37.055783,00:02:01.242848,00:01:12.948939,{29}
1510,2921,5537,-115.354166666667,00:02:05.797431,00:02:47.044133,00:01:24.150694,{63}
1511,1512,1738,-36.2083333333333,00:02:22.734832,00:03:01.149382,00:01:39.656796,{29}
1512,1513,4651,-96.8958333333333,00:01:14.170286,00:01:59.177085,00:00:41.668301,{29}
1513,1514,5754,-119.875,00:01:28.246831,00:02:21.987537,00:00:51.329046,{29}
1514,1515,5092,-106.083333333333,00:01:05.992618,00:01:35.949121,00:00:40.147951,{29}
1515,1516,5876,-122.416666666667,00:01:40.873675,00:02:23.553619,00:01:05.618007,{29}
1516,6451,8363,-174.229166666667,00:00:48.925564,00:01:19.2723,00:00:26.452566,"{21,29}"
1518,1519,5607,-116.8125,00:01:11.570682,00:01:38.936477,00:00:54.296912,{29}
1519,1520,5087,-105.979166666667,00:01:06.777036,00:01:23.497265,00:00:40.929651,{29}
1520,1521,4897,-102.020833333333,00:00:46.370706,00:01:01.290667,00:00:22.661313,{29}
1521,1522,6674,-139.041666666667,00:00:57.062389,00:01:27.196457,00:00:34.246882,{29}
1522,3899,9942,-207.125,00:00:54.595934,00:01:26.112592,00:00:27.394836,"{27,29}"
1525,1526,4918,-102.458333333333,00:01:08.266978,00:01:31.060882,00:00:44.585638,{29}
1525,1531,4851,-101.0625,00:01:09.244655,00:01:38.67363,00:00:45.638645,{45}
1525,1551,6005,-125.104166666667,00:00:57.801726,00:01:26.89978,00:00:36.650011,{42}
1526,1527,5086,-105.958333333333,00:00:49.214248,00:01:17.027922,00:00:27.055864,{29}
1528,1552,1896,-39.5,00:00:20.048296,00:00:28.239358,00:00:17.754345,{29}
1529,6480,6274,-130.708333333333,00:01:35.473206,00:02:23.629304,00:00:56.614331,{29}
1531,1532,10152,-211.5,00:01:45.207124,00:02:21.994868,00:01:09.309527,"{45,79}"
1532,1533,9071,-188.979166666667,00:00:47.662967,00:01:08.533578,00:00:24.635664,"{45,79}"
1533,1534,6044,-125.916666666667,00:02:49.315896,00:03:53.69417,00:01:59.209874,{45}
1533,3920,3776,-78.6666666666667,00:01:17.543771,00:01:53.012506,00:00:43.128707,{79}
1534,1538,6152,-128.166666666667,00:00:53.238711,00:01:20.630915,00:00:26.282684,{45}
1535,3402,11605,-241.770833333333,00:00:55.634576,00:01:23.458187,00:00:29.917346,"{45,66}"
1538,1535,6540,-136.25,00:01:04.515768,00:01:43.13907,00:00:34.108506,{45}
1539,3909,2687,-55.9791666666667,00:00:20.042062,00:00:30.396145,00:00:14.012988,{27}
1540,1525,18529,-386.020833333333,00:00:58.487339,00:01:27.546397,00:00:36.725032,"{29,42,45}"
1550,6478,12557,-261.604166666667,00:01:25.481248,00:02:04.402514,00:00:57.09941,"{29,42}"
1551,2022,9320,-194.166666666667,00:02:01.154161,00:02:43.70259,00:01:19.986933,"{42,79}"
1552,1553,6712,-139.833333333333,00:01:38.409011,00:02:42.317854,00:00:56.700871,{29}
1553,1554,19241,-400.854166666667,00:00:56.382165,00:01:43.182706,00:00:17.281896,"{29,42,45}"
1554,1550,12929,-269.354166666667,00:00:47.974171,00:01:08.593049,00:00:22.751738,"{29,42,45}"
1557,1558,5506,-114.708333333333,00:00:50.939188,00:01:17.244176,00:00:32.14966,{29}
1558,1559,5096,-106.166666666667,00:00:48.454762,00:01:08.041145,00:00:29.305102,{29}
1559,1560,5971,-124.395833333333,00:00:31.090154,00:00:54.894913,00:00:19.004433,{29}
1560,1561,6619,-137.895833333333,00:01:17.925004,00:01:49.356221,00:00:51.751652,{29}
1561,6454,5574,-116.125,00:02:19.875254,00:03:14.32751,00:01:36.943419,{29}
1563,3216,10611,-221.0625,00:00:55.527537,00:01:28.291537,00:00:30.819486,"{21,29}"
1565,1566,6130,-127.708333333333,00:01:59.426869,00:02:46.905894,00:01:16.735947,{29}
1566,1567,6283,-130.895833333333,00:01:28.57881,00:02:08.913205,00:00:56.429582,{29}
1567,1568,6227,-129.729166666667,00:01:28.650124,00:02:13.462459,00:00:57.877939,{29}
1568,3219,4951,-103.145833333333,00:01:23.104378,00:02:00.917432,00:00:49.921725,{29}
1569,1570,11559,-240.8125,00:01:31.725781,00:02:26.324626,00:00:50.615126,"{29,63}"
1569,1582,87,-1.8125,00:02:21.763196,00:03:20.703716,00:01:36.672469,{59}
1570,1571,11980,-249.583333333333,00:01:36.424006,00:02:49.111969,00:00:50.167844,"{29,63}"
1571,3358,10894,-226.958333333333,00:01:58.72563,00:03:01.914346,00:01:07.630756,"{29,63}"
1578,3910,5475,-114.0625,00:01:14.590217,00:01:48.358693,00:00:40.867523,{29}
1582,3162,83,-1.72916666666667,00:01:31.091924,00:02:20.49809,00:00:46.615493,{59}
1599,1026,4683,-97.5625,00:00:47.225274,00:01:06.072798,00:00:26.138039,"{13,15}"
1600,1026,1786,-37.2083333333333,00:00:20.085378,00:00:36.873919,00:00:13.48133,{53}
1601,1613,3566,-74.2916666666667,00:01:00.088922,00:01:39.798334,00:00:39.246984,"{76,77}"
1602,1620,2467,-51.3958333333333,00:01:18.941958,00:01:44.860335,00:00:57.808706,{76}
1605,1617,2763,-57.5625,00:01:14.896199,00:01:42.309935,00:00:54.547951,{76}
1613,1614,2735,-56.9791666666667,00:01:20.122845,00:01:50.300526,00:00:52.851162,{76}
1613,1616,937,-19.5208333333333,00:01:58.744769,00:02:27.297967,00:01:37.021266,{77}
1614,1615,2556,-53.25,00:00:49.958264,00:01:08.130837,00:00:34.938695,{76}
1615,1605,2849,-59.3541666666667,00:01:15.842154,00:01:40.708892,00:00:52.755955,{76}
1616,1625,707,-14.7291666666667,00:00:40.167536,00:00:59.152547,00:00:31.066363,{77}
1617,1602,1976,-41.1666666666667,00:01:05.814019,00:01:27.025487,00:00:40.191524,{76}
1620,1627,2155,-44.8958333333333,00:01:17.201957,00:01:47.270771,00:00:49.632613,{76}
1625,1375,1199,-24.9791666666667,00:01:26.647576,00:02:01.771288,00:00:56.961518,{77}
1627,9164,1361,-28.3541666666667,00:01:00.756951,00:01:19.762026,00:00:42.633171,{76}
1629,1631,2645,-55.1041666666667,00:00:23.154771,00:00:43.309428,00:00:10.6482,{76}
1631,1656,2328,-48.5,00:01:47.708383,00:02:36.082457,00:01:13.101036,{76}
1635,1659,895,-18.6458333333333,00:01:42.554645,00:02:21.360886,00:01:05.55438,{77}
1638,1601,2799,-58.3125,00:00:21.965714,00:00:41.215977,00:00:11.457294,"{76,77}"
1638,2041,763,-15.8958333333333,00:00:20.085719,00:00:36.599153,00:00:14.651596,{79}
1642,5765,8635,-179.895833333333,00:01:35.034726,00:02:05.40068,00:01:03.844758,"{32,55}"
1643,5714,7687,-160.145833333333,00:02:24.636084,00:03:12.482459,00:01:44.120617,"{32,55}"
1644,5714,6827,-142.229166666667,00:02:14.205319,00:03:05.976298,00:01:39.112224,{25}
1644,6177,11446,-238.458333333333,00:02:30.784474,00:03:21.256483,00:01:50.955398,"{62,93}"
1646,6012,6539,-136.229166666667,00:01:14.328136,00:01:50.034557,00:00:42.965276,{93}
1646,6201,12017,-250.354166666667,00:01:23.754661,00:02:01.903933,00:00:52.790942,"{25,62}"
1656,1668,2609,-54.3541666666667,00:00:54.920907,00:01:26.300448,00:00:31.8836,{76}
1657,1669,2392,-49.8333333333333,00:01:35.990433,00:02:05.563371,00:01:04.312333,{76}
1659,1660,2689,-56.0208333333333,00:00:47.201167,00:01:02.596891,00:00:22.870674,"{76,77}"
1660,1661,3708,-77.25,00:01:32.352054,00:03:03.077981,00:00:33.957219,"{76,77}"
1661,1673,2892,-60.25,00:01:34.555099,00:02:43.303485,00:00:51.496795,"{76,77}"
1668,1657,2845,-59.2708333333333,00:01:01.051432,00:01:39.861897,00:00:36.592144,{76}
1669,1659,2723,-56.7291666666667,00:01:21.093338,00:01:47.05847,00:00:58.655805,{76}
1703,1128,3414,-71.125,00:01:13.403033,00:02:03.87576,00:00:36.945121,{95}
1703,1167,5421,-112.9375,00:01:28.139907,00:02:19.270721,00:00:53.048474,{48}
1705,6433,3365,-70.1041666666667,00:00:20.051511,00:00:35.370611,00:00:12.492182,{80}
1706,1728,9859,-205.395833333333,00:01:15.695971,00:01:50.370522,00:00:46.94006,"{34,80}"
1712,1713,6626,-138.041666666667,00:01:23.978364,00:02:01.764602,00:00:53.941602,{34}
1713,1714,5028,-104.75,00:02:45.131791,00:03:47.092958,00:01:44.594728,{34}
1714,1715,6293,-131.104166666667,00:01:12.038189,00:02:13.092824,00:00:35.216334,{34}
1715,1716,5365,-111.770833333333,00:02:08.433371,00:03:12.107619,00:01:16.371269,{34}
1716,2291,6164,-128.416666666667,00:01:23.753079,00:02:04.874199,00:00:49.193664,{34}
1718,1719,4916,-102.416666666667,00:01:08.691518,00:01:35.663091,00:00:43.359949,{34}
1719,1720,6126,-127.625,00:01:28.427702,00:02:02.385157,00:00:58.828542,{34}
1720,1731,5974,-124.458333333333,00:01:06.567919,00:02:27.110152,00:00:18.938432,{34}
1723,1724,3987,-83.0625,00:00:58.502286,00:01:26.491565,00:00:36.333551,{41}
1725,1752,2022,-42.125,00:00:20.060899,00:00:35.318346,00:00:14.937736,{41}
1728,1733,5900,-122.916666666667,00:01:25.192868,00:02:09.292459,00:00:51.844527,{34}
1728,3160,3677,-76.6041666666667,00:01:42.165543,00:02:23.263891,00:01:01.025195,{80}
1729,1131,11408,-237.666666666667,00:01:19.076,00:01:55.911645,00:00:54.702717,"{22,27,64}"
1729,1233,24858,-517.875,00:00:58.075066,00:01:32.551232,00:00:35.201626,"{34,38,80,95}"
1731,2725,2526,-52.625,00:01:47.245989,00:02:29.300765,00:01:01.869112,{34}
1733,1712,6147,-128.0625,00:01:23.036605,00:01:59.46771,00:00:57.613801,{34}
1734,3504,12229,-254.770833333333,00:01:02.049561,00:01:58.979045,00:00:24.119532,"{54,71}"
1736,1737,4801,-100.020833333333,00:01:19.09622,00:01:47.567791,00:00:55.793355,{60}
1737,2769,4858,-101.208333333333,00:00:48.584474,00:01:12.770474,00:00:28.411396,{60}
1738,1739,4385,-91.3541666666667,00:01:35.765944,00:02:07.165807,00:01:02.111753,{60}
1739,1741,9159,-190.8125,00:00:59.376507,00:01:57.769002,00:00:21.78305,"{43,60}"
1741,2108,3463,-72.1458333333333,00:00:56.225356,00:01:26.436681,00:00:27.47336,{43}
1741,6956,4187,-87.2291666666667,00:01:45.830197,00:02:30.417897,00:01:05.386945,{60}
1742,1736,8472,-176.5,00:01:05.255675,00:01:45.020208,00:00:36.173407,"{43,60}"
1751,1756,5546,-115.541666666667,00:01:19.589559,00:01:57.694329,00:00:53.72298,{34}
1752,1753,3985,-83.0208333333333,00:00:55.442976,00:01:21.189872,00:00:35.056069,{41}
1753,1754,3995,-83.2291666666667,00:01:36.677138,00:02:23.731474,00:00:55.600418,{41}
1754,6468,5380,-112.083333333333,00:01:16.109549,00:02:26.352253,00:00:33.84448,"{41,72}"
1756,1757,5148,-107.25,00:01:05.108892,00:01:32.515627,00:00:40.130092,{34}
1757,1758,5915,-123.229166666667,00:01:48.369608,00:02:47.30688,00:01:00.189707,{34}
1758,2290,6008,-125.166666666667,00:00:54.363959,00:01:20.679681,00:00:31.446836,{34}
1760,1779,6582,-137.125,00:01:08.736532,00:01:53.088305,00:00:38.529691,{34}
1762,1278,6225,-129.6875,00:01:11.40943,00:02:13.681324,00:00:37.002879,{34}
1764,1777,6104,-127.166666666667,00:01:44.329122,00:02:31.156693,00:01:04.881246,{34}
1769,1983,8926,-185.958333333333,00:02:23.481019,00:04:23.980037,00:01:04.655463,"{34,80}"
1770,6433,2709,-56.4375,00:00:20.059707,00:00:37.57626,00:00:12.440148,{34}
1776,6432,38770,-807.708333333333,00:00:49.07152,00:01:41.575949,00:00:14.039392,"{22,27,34,38,64,80,95}"
1777,1769,6314,-131.541666666667,00:01:37.605092,00:02:40.011005,00:00:52.859396,{34}
1779,1762,5852,-121.916666666667,00:01:56.25619,00:02:43.539951,00:01:14.764549,{34}
1780,6433,827,-17.2291666666667,00:00:23.461036,00:00:43.074368,00:00:15.634523,{22}
1781,2276,12255,-255.3125,00:02:18.119687,00:03:01.840723,00:01:36.768295,"{48,95}"
1802,1803,4157,-86.6041666666667,00:00:38.407462,00:01:05.865675,00:00:19.104962,{36}
1803,1804,3506,-73.0416666666667,00:01:16.35881,00:01:45.294722,00:00:48.165008,{36}
1804,1805,4099,-85.3958333333333,00:02:11.750989,00:03:25.916694,00:01:18.004471,{36}
1805,1806,3992,-83.1666666666667,00:01:48.626781,00:02:20.622619,00:01:19.870029,{36}
1806,1807,3253,-67.7708333333333,00:01:07.519403,00:01:26.240415,00:00:43.700509,{36}
1807,6473,3415,-71.1458333333333,00:01:04.84933,00:01:23.028199,00:00:40.202674,{36}
1809,1810,3948,-82.25,00:01:24.236422,00:02:07.411292,00:00:54.653328,{36}
1810,1811,3849,-80.1875,00:01:17.893882,00:01:48.049388,00:00:54.311415,{36}
1811,1812,4132,-86.0833333333333,00:00:58.772095,00:01:23.852375,00:00:38.763938,{36}
1812,1813,3904,-81.3333333333333,00:01:19.102912,00:01:49.379217,00:00:56.545999,{36}
1813,1814,3922,-81.7083333333333,00:01:16.512022,00:01:42.468332,00:00:52.17016,{36}
1814,1815,3281,-68.3541666666667,00:01:10.491194,00:01:36.831061,00:00:53.295269,{36}
1815,1816,3258,-67.875,00:00:44.889063,00:01:05.202974,00:00:21.36989,{36}
1816,5287,3792,-79,00:02:48.429261,00:03:42.340159,00:01:57.796646,{36}
1818,1819,3470,-72.2916666666667,00:00:51.233756,00:01:14.836039,00:00:36.878276,{36}
1819,1834,3417,-71.1875,00:00:50.028813,00:01:14.030973,00:00:33.101999,{36}
1821,1822,3982,-82.9583333333333,00:01:21.505642,00:01:47.695067,00:00:59.522111,{36}
1822,1823,4134,-86.125,00:00:58.302515,00:01:28.111548,00:00:34.941709,{36}
1823,1825,4167,-86.8125,00:01:43.7749,00:02:25.053519,00:01:06.759004,{36}
1825,1826,3761,-78.3541666666667,00:01:40.221738,00:02:13.002941,00:01:15.556279,{36}
1826,1835,4059,-84.5625,00:01:17.401185,00:01:44.792839,00:00:55.858129,{36}
1828,1829,3525,-73.4375,00:00:48.282177,00:01:10.605871,00:00:32.946096,{36}
1830,1832,2811,-58.5625,00:00:20.065035,00:00:36.298761,00:00:12.201255,{28}
1830,1846,2380,-49.5833333333333,00:00:20.129143,00:00:38.472811,00:00:12.760666,{36}
1832,1833,5812,-121.083333333333,00:01:06.371588,00:01:45.967423,00:00:36.426754,{28}
1833,1451,4476,-93.25,00:01:09.562563,00:01:35.061963,00:00:44.469537,{28}
1834,1821,4073,-84.8541666666667,00:01:53.56456,00:02:47.002776,00:01:14.105721,{36}
1835,1879,4233,-88.1875,00:01:27.615626,00:02:20.800219,00:00:52.057465,{36}
1840,1850,3645,-75.9375,00:01:07.862895,00:01:32.960108,00:00:46.598224,{36}
1841,1856,3421,-71.2708333333333,00:00:49.219639,00:01:09.982936,00:00:31.071866,{36}
1846,1847,3458,-72.0416666666667,00:00:49.209499,00:01:12.888127,00:00:32.144169,{36}
1847,1848,4305,-89.6875,00:01:31.34715,00:02:25.59853,00:00:55.953681,{36}
1848,1840,4062,-84.625,00:01:58.227786,00:02:41.120457,00:01:19.914852,{36}
1850,1851,4030,-83.9583333333333,00:01:41.246141,00:02:18.684009,00:01:18.193988,{36}
1851,1852,4045,-84.2708333333333,00:01:38.495194,00:02:16.379535,00:01:06.262334,{36}
1852,1853,4013,-83.6041666666667,00:01:17.678643,00:01:47.120481,00:00:53.568094,{36}
1853,1854,4405,-91.7708333333333,00:01:00.039933,00:01:30.908214,00:00:38.77935,{36}
1854,1841,3417,-71.1875,00:01:50.462044,00:02:37.667441,00:01:15.86187,{36}
1856,1857,3123,-65.0625,00:01:06.347011,00:01:27.603953,00:00:40.592189,{36}
1857,5273,4325,-90.1041666666667,00:01:45.704899,00:03:01.467669,00:00:56.816797,{36}
1859,1860,3814,-79.4583333333333,00:02:44.145563,00:03:44.389025,00:01:50.892213,{36}
1860,1861,3544,-73.8333333333333,00:00:47.631839,00:01:06.746147,00:00:29.178291,{36}
1861,1862,3949,-82.2708333333333,00:00:59.00445,00:01:25.801903,00:00:38.30602,{36}
1862,1863,3586,-74.7083333333333,00:01:17.759452,00:01:52.973794,00:00:54.812597,{36}
1863,1864,3822,-79.625,00:00:56.41916,00:01:21.777549,00:00:35.106815,{36}
1864,1865,3479,-72.4791666666667,00:01:34.826563,00:02:05.214977,00:01:05.03582,{36}
1865,1866,3993,-83.1875,00:02:05.168334,00:03:13.969533,00:01:18.344286,{36}
1866,6472,3912,-81.5,00:00:59.246011,00:01:33.100848,00:00:35.126644,{36}
1868,1869,3478,-72.4583333333333,00:00:49.67629,00:01:14.18745,00:00:32.736395,{36}
1869,1870,3631,-75.6458333333333,00:02:55.271308,00:04:21.658625,00:01:53.228783,{36}
1870,1871,3765,-78.4375,00:01:25.778938,00:02:13.403861,00:00:53.005289,{36}
1871,1872,4091,-85.2291666666667,00:01:05.473487,00:01:43.567388,00:00:33.529295,{36}
1872,1873,3790,-78.9583333333333,00:01:03.135127,00:01:57.133691,00:00:20.225433,{36}
1873,1417,2777,-57.8541666666667,00:00:57.762205,00:01:24.967497,00:00:28.562005,{36}
1879,1828,3353,-69.8541666666667,00:01:40.722795,00:02:19.051554,00:01:14.561375,{36}
1880,1881,4521,-94.1875,00:00:56.249123,00:01:29.720959,00:00:32.506622,{60}
1881,1910,4173,-86.9375,00:01:27.338779,00:02:08.902367,00:00:52.985915,{60}
1883,3160,3865,-80.5208333333333,00:01:17.805117,00:01:55.3303,00:00:53.708871,{60}
1884,1883,3581,-74.6041666666667,00:01:18.212049,00:01:56.601943,00:00:47.594489,{60}
1900,1030,3149,-65.6041666666667,00:00:20.302029,00:00:39.122001,00:00:12.501104,"{14,15}"
1900,1904,3670,-76.4583333333333,00:00:21.642108,00:00:40.334007,00:00:09.436259,{61}
1901,6435,3628,-75.5833333333333,00:01:13.595962,00:02:08.47384,00:00:35.182071,{61}
1903,1912,11455,-238.645833333333,00:01:18.526232,00:02:27.938634,00:00:29.104917,"{38,60}"
1904,1901,3502,-72.9583333333333,00:01:51.945985,00:02:51.077904,00:01:01.850719,{61}
1906,1909,14757,-307.4375,00:01:14.925793,00:02:00.944975,00:00:40.009599,"{38,95}"
1909,1910,6111,-127.3125,00:01:25.873051,00:02:03.201205,00:00:52.994686,{38}
1909,4303,8439,-175.8125,00:01:27.842365,00:02:17.488564,00:00:59.43492,{95}
1910,3122,11743,-244.645833333333,00:01:26.047316,00:02:49.632353,00:00:36.323054,"{38,60}"
1912,1913,5294,-110.291666666667,00:01:50.731392,00:02:35.910899,00:01:14.315997,{38}
1912,4705,4161,-86.6875,00:02:15.298286,00:03:00.119492,00:01:38.219092,{60}
1913,1914,4711,-98.1458333333333,00:01:04.676905,00:01:39.306318,00:00:40.014415,{38}
1914,1915,5189,-108.104166666667,00:01:27.769591,00:02:18.148553,00:00:49.767911,{38}
1915,1916,5187,-108.0625,00:01:37.387107,00:02:12.502078,00:01:05.801809,{38}
1916,1917,6345,-132.1875,00:01:37.800279,00:02:23.856292,00:00:58.955936,{38}
1917,1918,6051,-126.0625,00:01:15.676633,00:01:53.702094,00:00:46.787841,{38}
1918,1919,5031,-104.8125,00:01:07.238122,00:01:31.84294,00:00:40.929984,{38}
1919,1920,6101,-127.104166666667,00:01:44.675183,00:02:20.182008,00:01:15.027447,{38}
1920,1921,9215,-191.979166666667,00:01:15.949433,00:01:46.304844,00:00:43.873829,"{38,41}"
1921,1942,14716,-306.583333333333,00:01:16.064873,00:01:59.19802,00:00:41.37717,"{38,41,43}"
1926,1928,13717,-285.770833333333,00:01:11.906298,00:02:02.648258,00:00:35.085934,"{43,51}"
1928,5817,13718,-285.791666666667,00:01:03.068214,00:02:25.30188,00:00:14.454624,"{43,51}"
1929,1937,4842,-100.875,00:01:47.175986,00:02:35.176858,00:01:11.194798,{43}
1929,2702,4107,-85.5625,00:00:47.724334,00:01:13.528227,00:00:20.903278,{60}
1931,1932,5195,-108.229166666667,00:00:50.530882,00:01:11.687728,00:00:34.406084,{43}
1932,1933,5081,-105.854166666667,00:00:31.259902,00:00:52.529761,00:00:19.435693,{43}
1933,1939,5077,-105.770833333333,00:00:48.415027,00:01:15.112294,00:00:28.852603,{43}
1935,1936,4866,-101.375,00:00:49.539297,00:01:14.154145,00:00:30.776861,{43}
1936,1944,4594,-95.7083333333333,00:01:07.55592,00:01:28.421743,00:00:43.311374,{43}
1937,1931,5836,-121.583333333333,00:00:59.403618,00:01:23.081723,00:00:39.241513,{43}
1938,2099,3734,-77.7916666666667,00:01:38.382551,00:02:12.882751,00:01:06.730443,{43}
1939,1935,4572,-95.25,00:01:07.502387,00:01:34.836231,00:00:42.282248,{43}
1942,2355,4945,-103.020833333333,00:01:14.950643,00:01:44.472133,00:00:45.987997,{43}
1943,1968,17060,-355.416666666667,00:00:45.928051,00:01:26.821596,00:00:15.211129,"{38,41,43}"
